id,title,link,content,gold_label
693,امریکا کا مشرق وسطیٰ میں بی-52 سمیت جنگی جہاز بھیجنے کا اعلان,https://www.express.pk/story/2731266/america-mashriqwusta-b52jangijahaz-bhejny-elan,امریکا نے کہا ہے کہ مشرق وسطیٰ میں ابراہم لنکن اسٹرائیک گروپ سمیت دیگر عسکری اثاثوں کی جگہ بی-52، جنگی طیارے، ری فیولنگ ایئرکرافٹ اور بحری جنگی جہاز بھیجے جائیں گے۔ خبرایجنسی رائٹرز کی رپورٹ کے مطابق پینٹاگون نے بیان میں کہا کہ یہ تعینات آنے والے مہینوں میں کی جائے گی اور دنیا بھر میں امریکی عسکری نقل و حرکت کی روانی کا مظاہرہ کیا جائے گا۔ پینٹاگون کے ترجمان ایئرفورس میجر جنرل پیٹرک رائیڈر نے کہا کہ خطے میں کیا ایران، ان کے شراکت داروں یا ان کی پراکسیز کو امریکی اہلکاروں یا مفادات کو نشانہ بنانے کے لیے یہ لہمحات استعمال کرنا چاہیے تو امریکا اپنے عوام کے دفاع کے لیے ہر ممکن اقدام کرے گا۔ مشرق وسطیٰ سے ابراہم لنکن ایئرکرافٹ کیریئر کی واپسی کے نتیجے میں خطے میں اس وقت تک امریکی مفادات کے لیے خلا پیدا ہوگا جب تک دوسرا کیریئر نہیں پہنچایا جاتا۔ خیال رہے کہ امریکا نے اکتوبر 2023 میں اسرائیل-غزہ جنگ کے آغاز سے تعلقات میں سرد مہری کے دوران مشرق وسطیٰ میں دو ایئرکرافٹ کیریئرز تعینات کر رکھے ہیں۔ امریکا کی جانب سے خطے میں عسکری حوالے سے تازہ پیش رفت گزشتہ ماہ اسرائیل اور ایران کے درمیان براہ راست ہونے والے حملوں کے تبادلے کے بعد کیا گیا ہے، اسرائیل اس کے علاوہ فلسطین میں حماس اور لبنان میں حزب اللہ کے ساتھ جنگ لڑ رہا ہے اور اس کے ساتھ ساتھ یمن میں بھی کئی حملے کیے ہیں کیونکہ وہاں سے حوثیوں کی طرف سے اسرائیل پر راکٹ برسائے گئے تھے۔ اسرائیل کو خطے میں وحشیانہ کارروائیوں کے لیے امریکا کی غیرمتزلزل حمایت حاصل ہے اور امریکا بارہا اعلان کرچکا ہے کہ وہ مشرق وسطیٰ میں کسی حملے کی صورت میں اسرائیل کا دفاع کرے گا جبکہ خطے میں اسرائیل نے شام، عراق، اردون، یمن سمیت اطراف کی سرحدوں میں متعدد مرتبہ حملے کیے ہیں اور اس کو جوابی حملوں کا بھی سامنا ہے۔,world
694,سربیا میں ریلوے اسٹیشن کی چھت گرنے سے 14 افراد ہلاک,https://www.express.pk/story/2731264/srbia-mi-rilo-asishn-ki-cht-grn-s-14-afrad-lak,سربیا میں ریلوے اسٹیشن کی چھت گرنے کے نتیجے میں ہلاک ہونے والے افراد کی تعداد 14 تک پہنچ گئی جبکہ مزید اموات کا خدشہ بھی ظاہر کیا جارہا ہے۔ سربیا کے قصبے نووی صد میں قائم ریلوے اسٹیشن کی چھت گرنے کا واقعہ جمعے کو پیش آیا جس کے بعد حکومت نے ایمرجنسی نافذ کردی۔ حادثے میں مرنے والوں کے حوالے سے صدر نے قومی سے خطاب کرتے ہوئے بتایا کہ اب تک 14 افراد ہلاک جبکہ تین کو بچایا گیا ہے اور متعدد کی حالت تشویشناک ہے صدر الیگزینڈر ووچک نے جمعہ کو دیر گئے ایک ٹیلی ویژن خطاب میں ہلاکتوں کی تعداد کی تصدیق کی اور امید ظاہر کی کہ اموات میں اضافہ نہیں ہوگا تاہم صورت حال اچھی نہیں ہے۔ ان کا کہنا تھا کہ ہلاک ہونے والوں میں ایک 6 سالہ بچی اور شمالی مقدونیہ کا ایک شہری بھی شامل ہے اور ہلاک ہونے والوں میں سے پانچ کی ابھی تک شناخت نہیں ہو سکی ہے۔ انہوں نے اعلان کیا کہ اس واقعے کے ذمہ داران کو ہر صورت کیفر کردار تک پہنچایا جائے گا۔,world
695,حزب اللہ کے اسرائیل پر تابڑ توڑ حملے جاری، 30 صیہونی زخمی,https://www.express.pk/story/2731262/several-israelis-injured-in-hizullah-attacks,لبنان کی مزاحمتی تنظیم حزب اللہ کے اسرائیل پر راکٹ اور ڈرون سے حملوں میں 30 صیہونی زخمی ہوگئے۔ لبنان سے داغے گئے حزب اللہ کے راکٹوں نے وسطی اسرائیل کے شہروں حشارون اور تیرا میں عمارتوں کو نشانہ بنایا جس میں مجموعی طور پر 30 کے قریب افراد زخمی ہوئے۔ اسرائیلی فوج کے مطابق ہفتے کے روز اسرائیل پر 130 سے زیادہ راکٹوں اور 10 ڈرونز سے حملہ کیا گیا جس میں سے چھ ڈرون لبنان اور تین عراق سے بھیجے گئے تھے جبکہ ایک ڈرون کے بارے میں واضح نہیں ہوسکا، اسرائیلی فوج سات ڈرونز کو روکنے میں کامیاب رہی۔ اسرائیلی میڈیا کے مطابق تل ابیب سے 25 کلو میٹر دور وسطی اسرائیل کے شہر تیرا پر حزب اللہ کے راکٹ حملے میں 11 افراد زخمی ہوئے، راکٹ لگنے سے ایک رہائشی عمارت مکمل تباہ ہوگئی، اسرائیلی فوج کا کہنا ہے کہ وہ راکٹ روکنے میں ناکامی کی تحقیقات کر رہی ہے۔ دریں اثنا حزب اللہ نے ڈرون اور میزائل حملوں میں اسرائیلی فوجی تنصیبات کو نشانہ بنانے کا دعویٰ کیا ہے۔ حزب اللہ نے کہا کہ ان حملوں میں تل ابیب میں واقع اسرائیلی ایئر بیس جبکہ اسرائیلی شہر حیفا میں زیولون ملٹری انڈسٹریز کے اڈے کو نشانہ بنایا، اسی طرح حیفہ کے شمال میں کریوٹ کے علاقے کو بھی راکٹوں سے نشانہ بنایا۔,world
696,کینیڈا میں سکھ شہریوں کے قتل میں امیت شاہ کے ملوث ہونے کے الزام پر بھارت تلملا اٹھا,https://www.express.pk/story/2731261/india-slams-canada-for-linking-minister-amit-shah-to-sikh-separatist-plot,بھارت نے سکھ شہری کے قتل میں امیت شاہ کے ملوث ہونے کے الزام پر کینیڈا کو سخت ردعمل دیا ہے۔ کینیڈا کی جانب سے الزام عائد کیا گیا کہ سکھ رہنماؤں کے قتل میں بھارتی خفیہ ایجنسی اور اُس کے اہلکار ملوث ہیں جن کی نگرانی امیت شاہ کرتے ہیں اور وہی ٹاسک دیتے ہیں۔ کینیڈا کے بیان سے بظاہر یہ محسوس ہوا کہ سکھ رہنماؤں کے قتل کا ٹاسک اور سارے معاملات امیت شاہ ہی سونپتے ہیں۔ اب کینیڈا کی جانب سے عائد کیے جانے والے الزام پر بھارت نے سخت ردعمل دیتے ہوئے مودی کے قریبی ساتھی امیت شاہ کو کلین چٹ دیتے ہوئے الزامات کو بے بنیاد قرار دے دیا۔ واضح رہے کہ امیت شاہ بھارت کے وزیر داخلہ ہے اور انہیں مودی کے بعد بھارت کا دوسرا طاقتور ترین شخص قرار دیا جاتا ہے۔ بھارتی وزارت خارجہ کے ترجمان رندھیر جسوال نے صحافیوں کو گفتگو میں بتایا کہ کینیڈا کے الزامات پر نئی دہلی میں تعینات کینیڈین ہائی کمیشن کے نمائندے کو بلاکر سخت احتجاج کیا گیا۔ انہوں نے کہا کہ بھارتی حکومت کینیڈا کے مضحکہ خیز اور بے بنیاد الزامات کی شدید الفاظ میں مذمت کرتی ہے۔ واضح رہے کہ اس سے قبل کینیڈین وزیر نے قومی سلامتی کمیٹی کو بتایا کہ حکومت امیت شاہ کو ملک میں سکھ علیحدگی پسندوں کے خلاف مہم کا معمار سمجھتی ہے، جس میں ایک کارکن کا قتل بھی شامل تھا۔ کینیڈین حکومت نے بھارت پر الزام لگایا ہے کہ وہ 2023 میں وینکوور میں 45 سالہ نیچرلائزڈ کینیڈین شہری ہردیپ سنگھ نجار کے قتل کی منصوبہ بندی کی۔ جیسوال نے موریسن کے الزامات کا حوالہ دیتے ہوئے ہفتے کے روز کہا، ’’اس طرح کے غیر ذمہ دارانہ اقدامات کے دو طرفہ تعلقات کے لیے سنگین نتائج ہوں گے‘‘۔,world
697,شمالی غزہ میں حماس نے مزید دو اسرائیلی فوجی مار دیے,https://www.express.pk/story/2731255/two-israeli-soliders-killed-in-north-gaza,شمالی غزہ میں حماس سے لڑائی کے دوران مزید دو اسرائیلی فوجی مارے گئے۔ اسرائیلی فوج کے مطابق ہلاک ہونے والے دونوں فوجیوں کا تعلق گیواتی بریگیڈ کی شیکڈ بٹالین سے تھا۔ مرنے والوں میں اسٹاف سارجنٹ 20 سالہ اتے پریزٹ اور  اسٹاف سارجنٹ 22 سالہ یائر ہنانیا شامل ہیں۔ آئی ڈی ایف کا کہنا ہے کہ اسی حملے میں ایک اسرائیلی فوجی شدید زخمی بھی ہوا، فوج نے اس واقعے کے حوالے سے تحقیقات شروع کردی ہے۔,world
698,بھارت میں سکھوں کی نسل کشی اور پرتشدد واقعات کے خلاف نیوزی لینڈ میں احتجاج,https://www.express.pk/story/2731233/bharat-sikhuki-nasalkushi-k-khilaf-newzealand-ahtijaj,نیوزی لینڈ میں سکھوں کی تنظیم خالصتان تحریک نے 1984 میں سکھوں کی نسل کشی اور ان پر ہونے والے پرتشدد واقعات کے خلاف احتجاج کیا۔ خالصتان تحریک کے زیر اہتمام نیوزی لینڈ میں بھارتی حکومت کے 1984 میں سکھوں کے خلاف کیے گئے انسانیت سوز کارروائیوں اور نسل کشی کے واقعات کے حوالے سے مظاہرہ کیا گیا، جس میں خالصتان تحریک سے جڑے ہزاروں سکھوں نے بھرپور شرکت کی۔ اس موقع پر مظاہرین نے خالصتان تحریک کے جھنڈے اٹھا رکھے تھے اور انہوں نے بھارتی حکومت کے خلاف شدید نعرے بازی بھی کی۔ مظاہرین سےخطاب کرتے ہوئے قائدین نے سکھوں کے لیے انصاف کی ضرورت پر زور دیا اور خالصتان کے قیام کو کمیونٹی کی ہندوستانی حکمرانی سے آزادی ضروری قرار دیا اور اس دوران مظاہرین نے بھارتی پرچم کو بھی پھاڑ کر پھینک دیا۔ احتجاج میں شریک افراد نے خالصتان تحریک کو مزید تیز کرنے اور بھارتی سازشوں کو بین الاقوامی سطح پر سامنے لانے کا عزم کیا، اس دوران 1984 میں اندرا گاندھی کے قتل کے بعد ہونے والے پرتشدد واقعات کو بھی اجاگر کیا گیا۔ یاد رہے کہ پرتشدد واقعات کے نتیجے میں تین دنوں میں 3 ہزار سے زائد سکھوں کو قتل کیا گیا تھا، ان کی جائیدادیں لوٹی گئی تھیں اور املاک تباہ کر دی گئی تھیں، کئی خواتین کے کی عصمت دری کی گئی تھی اور ملک کے دیگر علاقوں میں بھی سینکڑوں سکھوں کو قتل کیا گیا تھا۔ بھارت کے اس وقت کے حکام نے ہر اس فرقہ وارانہ تشدد کو عوامی ردعمل قرار دے کر اس کی ذمہ داری عوام پر ڈال دی تھی۔,world
699,غزہ جنگ کے راز لیک؛ اسرائیلی وزیراعظم کے مشیر اور ترجمان سمیت متعدد گرفتار,https://www.express.pk/story/2731201/gaza-jang-ke-raaz-leak-israeli-pm-ke-mushair-or-tarjaman-samiyat-matyad-garftar,تل ابیب: غزہ جنگ سے متعلق راز افشا کرنے پر تل ابیب میں وزیراعظم ہاؤس کے ترجمان اور مشیر سمیت متعدد اعلی حکام کو گرفتار کرلیا گیا۔ اسرائیلی میڈیا کے مطابق اسرائیلی خفیہ ایجنسی شاباک، پولیس اور فوج ’ٹاپ سیکرٹ‘ خفیہ دستاویزات وزیر اعظم بنجمن نیتن یاہو کے آفس سے افشا ہونے کی مشترکہ تحقیقات کر رہی ہیں۔ اس سلسلے میں متعدد مشتبہ افراد کو گرفتار کیا گیا ہے۔ حکام کا کہنا ہے کہ اس منصوبے کے افشا ہونے سے اسرائیل کے جنگی مقاصد اور قومی سلامتی کو نقصان پہنچا ہے۔ ملزمان پر شبہ ہے کہ انہوں نے جرمن اخبار بِلڈ اور دیگر اسرائیلی صحافیوں کے ساتھ خفیہ معلومات کا اشتراک کیا تھا۔ اسرائیلی جج مناچم مرزاہی نے بتایا ہے کہ متعدد مشتبہ افراد کو پوچھ گچھ کے لیے گرفتار کیا گیا ہے اور تاحال تفتیش جاری ہے، تاہم ملزمان کی شناخت کو تاحال ظاہر نہیں کیا گیا ہے اور چھپایا جارہا ہے جب کہ نیتن یاہو کے دفتر نے بیان میں کہا ہے کہ ان میں عملے کا کوئی شخص شامل نہیں۔ بعض تجزیہ کاروں نے بتایا ہے کہ وزیراعظم کے ایسے بھی معاونین ہیں جو ان کے لیے کام کرتے ہیں لیکن ان کے دفتر کے باضابطہ ملازم نہیں۔ رپورٹ کے مطابق ملزمان نے یرغمالیوں کی بات چیت میں حماس کی حکمت عملی سے متعلق دستاویزات کو لیک اور توڑ مروڑ کر پیش کیا۔ گرفتار ہونے والوں میں سے ایک شخص پچھلے ڈیڑھ سال سے نیتن یاہو کا مشیر ہے، جس کے بارے میں بتایا گیا ہے کہ وہ ہر روز وزیراعظم کے دفتر میں اس کے ساتھ ہوتا تھا، ساتھ بیٹھتا تھا، ہر دورے پر اس کے ساتھ جاتا تھا، تمام مشاورتوں میں شریک ہوتا تھا اور وزیراعظم کے ساتھ قافلے میں سفر بھی کرتا تھا، نیتن یاہو اسے ہر روز ذاتی طور پر فون کرتا، مشورہ کرتا اور مشن پر بھیجتا تھا۔ اسرائیلی چینل 12 نے اس شخص کی متعدد دھندلی تصویریں بھی نشر کی ہیں جن میں سے ایک میں وہ نیتن یاہو اور کئی دیگر وزراء کے ساتھ ایک کمرے میں موجود ہے۔ گرفتار شدگان میں وزیر اعظم کے دفتر کا ایک ترجمان بھی شامل ہے جس کے بارے میں کہا گیا کہ بغیر سیکیورٹی کلیئرنس اسے ملازمت پر رکھا گیا تھا۔ اس شخص کو خفیہ دستاویزات تک رسائی بھی حاصل تھی اور وہ وزیر اعظم کے ساتھ خفیہ دورے بھی کرتا تھا۔ دوسری جانب اسرائیلی اپوزیشن اس اسکینڈل کا ذمہ دار نیتن یاہو کو قرار دیتے ہوئے کہا ہے کہ وہ ہمیشہ کی طرح خود کو اس معاملے سے بری الذمہ قرار دینے اور دوسروں پر ذمہ داری ڈالنے کی کوشش کر رہے ہیں، لیکن حقائق اس کے برعکس ہیں، درحقیقت وہ خود اپنے دفتر سے نکلنے والے ہر کاغذ، کے ذمہ دار ہیں۔ یاد رہے کہ اسرائیلی حساس دستاویزات افشا ہونے کے متعدد واقعات پیش آچکے ہیں جس میں ایران پر حملے کے منصوبے کی دستاویزات کا افشا ہونا بھی شامل ہے۔,world
700,سلمان خان کو جان سے مارنے کی دھمکی دینے والا شخص گرفتار,https://jang.com.pk/news/1408798,بالی ووڈ اداکار سلمان خان کو جان سے مارنے کی دھمکی دینے کے الزام میں 32 سالہ راجستھانی شخص کو ریاست کرناٹک سے گرفتار کرلیا گیا ہے۔ بھارتی میڈیا کے مطابق ملزم کو مہاراشٹر پولیس کے حوالے کر دیا گیا ہے۔ ملزم بھیکھا رام عرف وکرم راجستھان کے علاقے جالور کا رہائشی ہے۔ انسداد دہشت گردی اسکواڈ (اے ٹی ایس) کی اطلاع پر حویری میں موجود پولیس نے ملزم کو گرفتار کیا۔ بتایا گیا ہے کہ ملزم تقریباً ڈیڑھ ماہ سے وہاں تعمیراتی مقامات پر کام کر رہا تھا۔ بدنامِ زمانہ بھارتی گینگسٹر لارینس بشنوئی نے دیرینہ دشمنی ختم کرنے کے لیے بالی ووڈ کے دبنگ اسٹار سلمان خان سے بھاری رقم کا مطالبہ کر دیا۔ پولیس کے مطابق ملزم نے ایک علاقائی چینل دیکھتے ہوئے ممبئی پولیس کو فون کر کے دھمکی دی اور خود کو گینگسٹر لارنس بشنوئی کا مداح بتایا، تاہم مزید تفتیش ممبئی پولیس کرے گی۔ ملزم نے سلمان خان کو پیغام دیا کہ اگر انہیں زندہ رہنا ہے تو 5 کروڑ روپے دیں یا گینگ کے مندر میں معافی مانگیں ورنہ انہیں قتل کردیا جائے گا۔ خیال رہے کہ سلمان خان فی الحال بگ باس 18 اور فلم ’سکندر‘ کی شوٹنگ میں مصروف ہیں اور انہیں پہلے بھی اس طرح کی دھمکیاں ملتی رہی ہیں۔ علم میں رہے کہ اس سے قبل بھی اسی طرح سلمان خان کو دھمکی آمیز پیغام بھیجنے والے ایک اور شخص کو گرفتار کیا گیا تھا۔,entertainment
701,والدین نے سدھو موسےوالا کے چھوٹے بھائی کی تصویر جاری کردی,https://jang.com.pk/news/1408796,بھارت کے مشہور پنجابی گلوکار سدھو موسے والا کے والدین نے اپنے چھوٹے بیٹے شبھدیپ سنگھ کی پہلی تصویر جاری کردی۔ فوٹوز اینڈ ویڈیوز شیئرنگ ایپ انسٹاگرام پر شیئر اس تصویر میں ننھے شبھدیپ مسکراہٹ لیے والد بلکار سنگھ کی گود میں بیٹھے ہیں، جبکہ انکی والدہ چرن کور بھی برابر میں موجود ہیں۔ تصویر کے ساتھ کیپشن میں انہوں نے شکر ادا کرتے ہوئے لکھا کہ خدا نے انہیں ایک اور بیٹے سے نوازا۔ مشہور پنجابی گلوکار سدھو موسے والا کی موت نے 2022 میں ان کے مداحوں کو شدید صدمے میں مبتلا کر دیا تھا۔ دوسری پوسٹ میں انہوں نے ایک ویڈیو بھی شیئر کی جس میں سدھو موسے والا، ان کے والدین اور چھوٹے بھائی کی تصویریں دکھائی گئیں۔ سوشل میڈیا صارفین نے اس پوسٹ کو سراہا اور محبت کا اظہار کیا۔ کچھ نے لکھا کہ ”سدھو واپس آگیا، چھوٹا سدھو اپنے بڑے بھائی جیسا دکھتا ہے“۔ خیال رہے کہ سدھو موسےوالا کی موت کے 22 ماہ بعد انکے والدین کو شبھدیپ سنگھ کی خوشخبری ملی تھی۔,entertainment
702,منیشا کوئرالہ نے مادھوری ڈکشٹ کی ہم شکل کہلانے پر اپنا ردِ عمل دے دیا,https://jang.com.pk/news/1408785,"منیشا کوئرالہ نے 1991 میں فلم سوداگر سے اپنے فلمی کیریئر کا آغاز کیا تھا اور انہیں اکثر مادھوری ڈکشٹ کی ہم شکل کہا جانے لگا تھا۔ حال ہی میں انٹرویو کے دوران منیشا نے بتایا کہ اس وقت یہ موازنہ انہیں پسند نہیں آیا تھا لیکن اب انہیں اس پر خوشی محسوس ہوتی ہے۔ منیشا نے مادھوری کو خوبصورت، باصلاحیت اور ایک بہترین شخصیت کا حامل قرار دیا۔ اداکارہ نے کہا کہ وہ ابتدائی دور میں بغاوت پسند تھیں اور فلم انڈسٹری کے لوگوں کے مشوروں پر عمل نہیں کرتی تھیں۔ بالی ووڈ کی سینئر اداکارہ منیشا کوئرالہ جنھیں بارہ برس قبل 2012 میں اوورین کینسر (بیضہ دانی کا سرطان) ہوا تھا، جس کے خلاف انھوں نے کامیابی سے مزاحمت کی اور صحت یاب ہوئیں۔ انہوں نے مزید کہا کہ 2001 میں فلم لجا میں مادھوری کے ساتھ کام کرتے وقت انکے بارے میں رائے بدل گئی۔ اس دوران اندازہ ہوا کہ مادھوری ایک شاندار اور عاجز انسان ہیں۔ منیشا نے اس فلم کے ایک گانے ""بڑی مشکل"" میں مادھوری کے ساتھ ڈانس کیا تھا، اس بارے میں اداکارہ کا کہنا تھا کہ ""اس گیت کیلئے میں نے خصوصی طور پر محنت کی تھی۔"" دلچسپ بات یہ ہے کہ منیشا کے علم میں بعد میں یہ بھی آیا کہ نے انہیں انکی ڈیبیو فلم سوداگر کیلئے مادھوری نے ہی فلم ساز سے موقع دینے کی سفارش کی تھی۔ انہوں نے بتایا کہ ""مادھوری نے میری تصویر دیکھی اور ہدایتکار سبھاش گھئی سے میرا تعارف کروایا، یہ میرے لیے اعزاز کی بات تھی۔""",entertainment
703,شاہ رخ کو دھمکی آمیز کال سے کوئی تعلق نہیں، ایڈووکیٹ فیضان,https://jang.com.pk/news/1408774,بھارتی شہری ایڈووکیٹ فیضان خان نے دعویٰ کیا ہے کہ شاہ رخ خان کو دھمکی آمیز فون کال سے اس کا کوئی تعلق نہیں ہے۔ بالی ووڈ سپر اسٹار شاہ رخ خان کو چند روز قبل موت کی دھمکی اور 50 لاکھ روپے کے مطالبے پر مبنی فون کال باندرہ پولیس اسٹیشن میں موصول ہوئی تھی۔ بھارتی میڈیا کے مطابق یہ فون نمبر ایڈووکیٹ فیضان خان کا تھا جس نے دعویٰ کیا ہے کہ اسے اس معاملے میں پھنسایا جارہا ہے کیونکہ اس نے شاہ رخ خان کے خلاف 1994 کی فلم انجام میں ہرن کے شکار کے خلاف ڈائیلاگ پر کیس دائر کیا تھا۔ گزشتہ کئی دنوں سے سلمان خان کو دھمکی دینے کا سلسلہ جاری تھا لیکن اب شاہ رخ خان کو بھی دھمکی دے دی گئی۔ بھارتی ریاست چھتیس گڑھ کے صدر مقام رائے پور سے تعلق رکھنے فیضان خان کا کہنا ہے کہ انکا فون دو نومبر کو چوری ہوا تھا جس کی انھوں نے چوری ہونے کی پہلے ہی شکایت درج کرادی تھی۔ اس نے الزام عائد کیا کہ موت کی دھمکی کسی اور نے دی ہے جو کہ اس کے فون کا غلط استعمال کر رہا ہے۔ تفتیش کے دوران اس نے اپنی بے گناہی پر اصرار کیا اور کہا کہ اس دھمکی آمیز کال سے اس کا کوئی تعلق نہیں، کوئی اور اس پھنسانے کی کوشش کر رہا ہے۔ فیضان خان کا مزید کہنا تھا کہ اس نے ماضی میں شاہ رخ خان کے خلاف شکایت درج کرائی تھی اور الزام کیا تھا کہ اداکار مذہبی گروپوں کے مابین دشمنی کو فروغ دے رہے ہیں۔ باندرہ پولیس اسٹیشن میں درج کی گئی شکایت میں 1994 کی فلم ’انجام‘ کے ایک سین کا حوالہ دیا گیا ہے، جس میں شاہ رخ خان اپنے نوکر کو اپنی گاڑی میں مردہ ہرن کے بارے میں مطلع کرتے نظر آتے ہیں۔ فیضان خان نے مزید الزام لگایا کہ شاہ رخ خان کے مشکوک عناصر سے رابطے ہو سکتے ہیں، اس نے اس دعوے کی تصدیق کےلیے کوئی ثبوت پیش نہیں کیا۔ پولیس اس معاملے کی تفتیش کر رہی ہے، پولیس ذرائع کا کہنا ہے کہ دھمکی آمیز کال کے دوران فون کرنے والے نے خود کو صرف ہندوستانی کہہ کر متعارف کرایا۔ یاد رہے کہ یہ واقعہ بالی ووڈ کے ایک اور بڑے اداکار سلمان خان کو لارنس بشنوئی گینگ کی جانب سے  اسی قسم کی دھمکیوں کے فوری بعد پیش آیا ہے۔,entertainment
704,ہنی سنگھ نے سرائیکی گانا پیش کر کے دل جیت لیے,https://jang.com.pk/news/1408745,بھارتی معروف گلوکار اور ریپر یو یو ہنی سنگھ نے ایک تقریب کے دوران پاکستانی گانا گانے کے بعد گانے کے حقیقی گلوکار کو کریڈٹ دے کر سوشل میڈیا صارفین کے دل جیت لیے۔ پاکستانی گانے بالی ووڈ میں خاصی مقبولیت رکھتے ہیں، تاہم ایسا شاذ و نادر ہی ہوتا ہے کہ بھارت میں پاکستانی گانوں کی پزیرائی کی جائے یا انہیں کریڈٹ دیا جائے۔ حال ہی میں دیوالی کے موقع پر گلوکار یو یو ہنی سنگھ کی ایک ویڈیو منظر عام پر آئی جو وائرل ہو رہی ہے، جس میں انہیں مشہور پاکستانی سرائیکی گانا ’بسم اللہ کراں‘ پر پرفارم کرتے جا سکتا ہے۔ بھارتی معروف پنجابی ریپر، گلوکار و موسیقار یو یو ہنی سنگھ نے کوک اسٹوڈیو پاکستان کے مشہور گلوکار وہاب بگٹی اور سندھی لوک گلوکارہ صاحبان کے ساتھ البم ریلیز کر دی۔ پرفارمنس کی خاص بات یہ تھی کہ ہنی سنگھ نے گانے کے اختتام پر اصل گلوکار ندیم عباس لونیوالا کو پورا کریڈٹ دیا، جس نے سوشل میڈیا صارفین کے دل جیت لیے۔ سوشل میڈیا صارفین بھارتی گلوکار کے اس اقدام کو خوب سراہ رہے ہیں اور ان کی تعریف کر رہے ہیں۔,entertainment
705,ریچا چڈھا اور علی فضل نے 4 ماہ بعد بیٹی کا نام رکھ دیا,https://jang.com.pk/news/1408738,بالی ووڈ اداکارہ ریچا چڈھا اور ان کے شوہر علی فضل نے نومولود بیٹی کی پیدائش کے تقریباً 4 ماہ بعد اس کا نام بتا دیا۔ فوٹو اینڈ ویڈیو شیئرنگ پلیٹ فارم انسٹاگرام پر اداکارہ نے اپنی بیٹی اور شوہر و اداکار علی فضل کے ساتھ چند خوبصورت تصاویر شیئر کی ہیں۔ انہوں نے اپنی ننھی پری کے نام سے پردہ اُٹھاتے ہوئے بتایا ہے کہ انہوں نے اس کا نام زونیرا ادا فضل رکھا ہے۔ بھارتی میڈیا کے مطابق یہ نام اردو زبان میں ہے جس کے معنی جنت کے پھول کے ہیں جبکہ ادا لفظ جرمن اور یونانی زبان سے ماخوذ ہے جس کے معنی محنتی کے ہیں۔ واضح رہے کہ بھارتی میڈیا کے مطابق ریچا چڈھا اور علی فضل کی سال 2020ء میں شادی ہوئی تھی۔ ان کے گھر 16 جولائی 2024ء کو بیٹی کی پیدائش ہوئی۔,entertainment
706,شاہ رخ خان کو دھمکی کی کال پولیس کو موصول,https://jang.com.pk/news/1408736,بالی ووڈ اداکار شاہ رخ خان کو بھی دھمکی دے دی گئی۔ گزشتہ کئی دنوں سے سلمان خان کو دھمکی دینے کا سلسلہ جاری تھا لیکن اب شاہ رخ خان کو بھی دھمکی دے دی گئی ہے۔ بھارتی میڈیا کے مطابق شاہ رخ خان کے لیے ریاست چھتیس گڑھ سے ممبئی کے باندرہ پولیس اسٹیشن میں دھمکی آمیز کال موصول ہوئی ہے۔ بالی ووڈ کے دبنگ اداکار سلمان خان کو ایک بار پھ جان لیوا دھمکی مل گئی، اس بار ان سے 2 کروڑ بھارتی روپے کا مطالبہ کیا گیا ہے۔ میڈیا کی رپورٹس کے مطابق اس حوالے سے پولیس نے مقدمہ درج کر لیا ہے۔ پولیس  کے مطابق فیضان نامی نوجوان نے مبینہ طور پر 50 لاکھ روپے تاوان کا مطالبہ کیا ہے۔ بھارتی میڈیا کے مطابق پولیس ریاست چھتیس گڑھ کے دارالحکومت رائے پور پہنچ گئی ہے جہاں سے کال ملائی گئی تھی۔ واضح رہے کہ شاہ رخ خان کو گزشتہ ماہ بھی جان سے مارنے کی دھمکی دی جا چکی ہے۔,entertainment
707,طوبیٰ انور کو کیسے جیون ساتھی کی تلاش؟,https://jang.com.pk/news/1408701,پاکستان ڈرامہ انڈسٹری کی معروف اداکارہ اور سابق رکنِ قومی اسمبلی مرحوم ڈاکٹر عامر لیاقت کی سابقہ اہلیہ طوبیٰ انور نے خوبیاں گنوا دیں کہ انہیں کیسے جیون ساتھی کی تلاش ہے، جسے جان کر سب حیران رہ گئے۔ حال ہی میں اداکارہ نے نجی ٹی وی چینل کے پروگرام میں شرکت کی، جہاں انہوں نے مختلف امور پر بات کرتے ہوئے بتایا کہ شوبز میں کام کرنے کے ساتھ ساتھ اپنے تعلیمی پر بھی توجہ دے رہی ہوں۔ اداکارہ نے کہا کہ شوٹنگز کی وجہ سے زیادہ تر یونیورسٹی جانے کا وقت نہیں ملتا، تاہم اس کے باوجود وقت نکال کر وہاں جاتی ہوں اور پڑھائی میں مزہ آ رہا ہے۔ پاکستان شوبز انڈسٹری سے وابستہ سُپر اسٹار معروف اداکارہ ماہرہ خان کو برطانوی پارلیمنٹ میں اچیومنٹ ایوارڈ سے نوازا گیا۔ انہوں نے ایک سوال کہ مثالی شخص میں کونسی خوبیاں دیکھتی ہیں؟ کا جواب دیتے ہوئے کہا کہ میری زندگی میں ایسا کوئی شخص ہے تو نہیں لیکن اگر کسی آئیڈیل شخص کے بارے میں سوچیں تو اسے اچھا انسان، دانشور اور عاجز مزاج ہونا بہت ضروری ہے۔ اس کے ساتھ ہی انہوں نے ظاہری خوبی بتا کر سب کو حیران کر دیا۔ طوبیٰ انور نے بتایا کہ اس شخص کا قد 6 فٹ 2 انج ہونا چاہیے۔,entertainment
